"Index","Ensembl.ID","Gene.name"
736,"ENSG00000277539","AC138058.1"
737,"ENSG00000117602","RCAN3"
738,"ENSG00000207257","RNU6-18P"
739,"ENSG00000054983","GALC"
740,"ENSG00000173276","ZBTB21"
741,"ENSG00000265144","MIR548AM"
742,"ENSG00000163376","KBTBD8"
743,"ENSG00000207944","MIR574"
744,"ENSG00000112200","ZNF451"
745,"ENSG00000223634","AC012506.2"
746,"ENSG00000231597","AC007557.2"
747,"ENSG00000267206","LCN6"
748,"ENSG00000108590","MED31"
749,"ENSG00000101236","RNF24"
750,"ENSG00000099385","BCL7C"
751,"ENSG00000201263","SNORD114-6"
752,"ENSG00000250990","AC098851.1"
753,"ENSG00000113360","DROSHA"
754,"ENSG00000264874","AC087499.7"
755,"ENSG00000207963","MIR569"
756,"ENSG00000161904","LEMD2"
757,"ENSG00000186265","BTLA"
759,"ENSG00000200313","RNA5-8SP7"
760,"ENSG00000231738","TSPAN19"
761,"ENSG00000211679","IGLC3"
762,"ENSG00000276699","TRAJ36"
763,"ENSG00000170325","PRDM10"
764,"ENSG00000261504","LINC01686"
765,"ENSG00000199767","RNU6-78P"
766,"ENSG00000278761","DUX4L11"
767,"ENSG00000232386","AC015712.1"
768,"ENSG00000277770","AC137803.1"
769,"ENSG00000230107","AL022316.1"
770,"ENSG00000267714","AC008738.4"
771,"ENSG00000156467","UQCRB"
772,"ENSG00000212144","U8"
773,"ENSG00000264720","MIR3117"
774,"ENSG00000165716","FAM69B"
775,"ENSG00000230248","Z98742.1"
776,"ENSG00000224870","AL391244.1"
777,"ENSG00000204308","RNF5"
778,"ENSG00000169856","ONECUT1"
779,"ENSG00000272130","AC091946.2"
781,"ENSG00000207548","MIR217"
782,"ENSG00000183206","POTEC"
783,"ENSG00000265802","RN7SL49P"
784,"ENSG00000268830","BNIP3P32"
786,"ENSG00000260281","ITFG1-AS1"
787,"ENSG00000173093","CCDC63"
788,"ENSG00000132964","CDK8"
789,"ENSG00000233378","USP9YP34"
790,"ENSG00000232464","Z98949.3"
792,"ENSG00000234740","AL162386.2"
793,"ENSG00000231603","AL606490.5"
795,"ENSG00000183570","PCBP3"
796,"ENSG00000101680","LAMA1"
798,"ENSG00000177257","DEFB4B"
799,"ENSG00000187325","TAF9B"
800,"ENSG00000173846","PLK3"
801,"ENSG00000149927","DOC2A"
802,"ENSG00000261279","ULK4P1"
803,"ENSG00000168303","MPLKIP"
804,"ENSG00000242559","RN7SL144P"
805,"ENSG00000204022","LIPJ"
806,"ENSG00000111785","RIC8B"
807,"ENSG00000211866","TRAJ23"
808,"ENSG00000213128","RPL32P31"
809,"ENSG00000124900","TRIM51"
810,"ENSG00000200303","RNU6-940P"
811,"ENSG00000126562","WNK4"
812,"ENSG00000201501","Y_RNA"
813,"ENSG00000240870","RPL19P14"
814,"ENSG00000256098","AP002392.1"
815,"ENSG00000113441","LNPEP"
816,"ENSG00000256195","AP002518.1"
818,"ENSG00000203356","LINC01562"
819,"ENSG00000251236","AC021146.8"
820,"ENSG00000266908","AL109935.2"
821,"ENSG00000251377","AC079340.2"
822,"ENSG00000179165","PXT1"
823,"ENSG00000201065","RNU6-461P"
824,"ENSG00000082515","MRPL22"
825,"ENSG00000257198","FAM205BP"
827,"ENSG00000242104","AC092978.1"
828,"ENSG00000276584","MIR6737"
829,"ENSG00000214027","ARPC3P5"
830,"ENSG00000278060","AC012366.1"
831,"ENSG00000219951","AL391416.1"
832,"ENSG00000130287","NCAN"
833,"ENSG00000256657","AC244131.1"
834,"ENSG00000271288","IGHV1OR15-3"
835,"ENSG00000234275","AC017053.1"
836,"ENSG00000223761","AL138767.2"
837,"ENSG00000222990","RNU4-22P"
838,"ENSG00000269444","AC011491.2"
839,"ENSG00000254075","IGLVV-66"
840,"ENSG00000206759","RNU6-787P"
841,"ENSG00000228502","EEF1A1P11"
842,"ENSG00000141028","CDRT15P1"
843,"ENSG00000268181","AC073188.6"
845,"ENSG00000251568","ALG3P1"
846,"ENSG00000135905","DOCK10"
847,"ENSG00000270015","AC087481.3"
848,"ENSG00000224354","MTND2P5"
849,"ENSG00000259474","AC027228.1"
850,"ENSG00000253658","LINC01592"
851,"ENSG00000266561","AC011195.1"
853,"ENSG00000231740","AL136985.1"
854,"ENSG00000011677","GABRA3"
855,"ENSG00000117682","DHDDS"
856,"ENSG00000239659","RPL9P31"
857,"ENSG00000276934","AC009704.2"
858,"ENSG00000154493","C10orf90"
859,"ENSG00000227719","AC006042.1"
860,"ENSG00000233139","AC244636.2"
862,"ENSG00000174197","MGA"
863,"ENSG00000280224","AL008636.1"
864,"ENSG00000249026","CTNNA1P1"
866,"ENSG00000254971","AP003122.2"
867,"ENSG00000239180","Y_RNA"
868,"ENSG00000175643","RMI2"
869,"ENSG00000168746","LINC01620"
870,"ENSG00000100626","GALNT16"
871,"ENSG00000228797","FAM207BP"
872,"ENSG00000206717","Y_RNA"
873,"ENSG00000259402","AC090515.5"
874,"ENSG00000206260","PRR23A"
875,"ENSG00000230426","ERVMER61-1"
877,"ENSG00000066777","ARFGEF1"
878,"ENSG00000136631","VPS45"
879,"ENSG00000251101","AC147055.4"
880,"ENSG00000261710","AC104417.2"
883,"ENSG00000257748","LINC02281"
884,"ENSG00000230274","PGAM1P3"
885,"ENSG00000196338","NLGN3"
886,"ENSG00000251429","AC098679.2"
887,"ENSG00000263531","AC130324.1"
888,"ENSG00000230039","AL450487.1"
890,"ENSG00000115221","ITGB6"
891,"ENSG00000184979","USP18"
892,"ENSG00000242571","RPL21P11"
893,"ENSG00000272335","AC093297.2"
894,"ENSG00000164404","GDF9"
895,"ENSG00000271511","AL161756.2"
896,"ENSG00000199322","RNA5SP183"
897,"ENSG00000111684","LPCAT3"
898,"ENSG00000240480","RPL29P2"
899,"ENSG00000171243","SOSTDC1"
900,"ENSG00000267041","ZNF850"
901,"ENSG00000250180","AC074344.2"
902,"ENSG00000251535","AC079140.4"
903,"ENSG00000230335","DNAJB5P1"
904,"ENSG00000277297","ATP5A1P10"
905,"ENSG00000223202","RN7SKP297"
906,"ENSG00000244089","HMGB1P30"
907,"ENSG00000211459","MT-RNR1"
908,"ENSG00000272995","AC097505.1"
909,"ENSG00000231369","Z97353.1"
910,"ENSG00000251080","AC024132.2"
911,"ENSG00000251353","MTND3P5"
912,"ENSG00000111530","CAND1"
913,"ENSG00000120457","KCNJ5"
914,"ENSG00000231234","SKP1P1"
915,"ENSG00000131538","TTTY6"
916,"ENSG00000250034","AC131956.1"
917,"ENSG00000268407","AC006115.2"
918,"ENSG00000187486","KCNJ11"
919,"ENSG00000272989","LINC02012"
920,"ENSG00000271978","AL359643.2"
921,"ENSG00000214176","PLEKHM1P1"
922,"ENSG00000100122","CRYBB1"
923,"ENSG00000201077","RNU6-188P"
924,"ENSG00000092529","CAPN3"
925,"ENSG00000112818","MEP1A"
926,"ENSG00000200842","Y_RNA"
927,"ENSG00000113492","AGXT2"
928,"ENSG00000056972","TRAF3IP2"
929,"ENSG00000143157","POGK"
930,"ENSG00000181371","OR5M8"
932,"ENSG00000250413","AC005674.1"
933,"ENSG00000275778","AC018630.6"
934,"ENSG00000173473","SMARCC1"
935,"ENSG00000253735","AC021736.1"
936,"ENSG00000142875","PRKACB"
937,"ENSG00000239547","RN7SL843P"
938,"ENSG00000237478","AL390023.1"
939,"ENSG00000016602","CLCA4"
940,"ENSG00000253099","RNU2-60P"
941,"ENSG00000203616","RHOT1P2"
942,"ENSG00000168172","HOOK3"
943,"ENSG00000240097","AC104164.2"
944,"ENSG00000251676","SNHG27"
945,"ENSG00000256709","AL133271.1"
946,"ENSG00000233829","AC017078.1"
947,"ENSG00000109606","DHX15"
948,"ENSG00000261363","AC106745.1"
949,"ENSG00000226536","SETP15"
950,"ENSG00000235593","RBMS3-AS1"
951,"ENSG00000279897","BIRC6-AS2"
952,"ENSG00000213180","RPL36AP48"
953,"ENSG00000183066","WBP2NL"
954,"ENSG00000206832","RNU6V"
956,"ENSG00000229735","FTLP16"
957,"ENSG00000276746","Metazoa_SRP"
958,"ENSG00000200799","RNU6-770P"
959,"ENSG00000254850","AC004923.2"
960,"ENSG00000276291","FRG1HP"
961,"ENSG00000234409","CCDC188"
962,"ENSG00000215915","ATAD3C"
963,"ENSG00000085999","RAD54L"
966,"ENSG00000280148","AL049844.3"
967,"ENSG00000110172","CHORDC1"
968,"ENSG00000165646","SLC18A2"
969,"ENSG00000235875","ARHGEF7-AS2"
970,"ENSG00000260541","AL031722.1"
971,"ENSG00000258337","AC130895.1"
972,"ENSG00000248770","AC019235.1"
973,"ENSG00000184014","DENND5A"
974,"ENSG00000225124","RPL23AP36"
975,"ENSG00000248577","AC091435.1"
976,"ENSG00000276984","AL023881.1"
978,"ENSG00000278603","AC245033.3"
979,"ENSG00000113732","ATP6V0E1"
980,"ENSG00000238067","XKRYP1"
981,"ENSG00000252891","Y_RNA"
982,"ENSG00000138152","BTBD16"
983,"ENSG00000230428","AL049542.1"
984,"ENSG00000232896","AL592463.1"
985,"ENSG00000257178","AC103702.1"
986,"ENSG00000213421","AC099670.1"
987,"ENSG00000201432","Y_RNA"
989,"ENSG00000253983","AC087627.1"
990,"ENSG00000278664","DUX4L10"
991,"ENSG00000102921","N4BP1"
992,"ENSG00000167311","ART5"
993,"ENSG00000143178","TBX19"
994,"ENSG00000276376","U7"
995,"ENSG00000163464","CXCR1"
996,"ENSG00000236246","AC073135.1"
998,"ENSG00000254526","AC090791.1"
999,"ENSG00000223575","RBMX2P3"
1000,"ENSG00000201444","RNU6-1082P"
1001,"ENSG00000232573","RPL3P4"
1002,"ENSG00000261431","AL023803.1"
1003,"ENSG00000253164","AC023403.1"
1004,"ENSG00000250697","AC010343.3"
1006,"ENSG00000238764","snoU13"
1007,"ENSG00000281849","AL732314.6"
1008,"ENSG00000241792","AC092958.2"
1009,"ENSG00000167178","ISLR2"
1010,"ENSG00000251774","RNU6-377P"
1011,"ENSG00000260092","AC009163.2"
1012,"ENSG00000092054","MYH7"
1013,"ENSG00000088356","PDRG1"
1014,"ENSG00000176752","OR51A1P"
1016,"ENSG00000237714","P4HA2-AS1"
1017,"ENSG00000200959","SNORA74A"
1018,"ENSG00000270971","REXO1L8P"
1019,"ENSG00000267313","KC6"
1020,"ENSG00000151632","AKR1C2"
1021,"ENSG00000269107","AC092329.1"
1022,"ENSG00000268889","AC008750.7"
1023,"ENSG00000258999","AL136040.1"
1024,"ENSG00000270639","ECM1P1"
1025,"ENSG00000078295","ADCY2"
1026,"ENSG00000147509","RGS20"
1027,"ENSG00000250796","AC112484.3"
1028,"ENSG00000270965","NTAN1P1"
1029,"ENSG00000239899","RN7SL674P"
1030,"ENSG00000272601","AC010655.3"
1031,"ENSG00000084623","EIF3I"
1033,"ENSG00000251455","AC092611.1"
1034,"ENSG00000226394","AC093423.1"
1035,"ENSG00000258985","AL352979.2"
1036,"ENSG00000221042","CPEB3_ribozyme"
1037,"ENSG00000135912","TTLL4"
1038,"ENSG00000211725","TRBV5-5"
1039,"ENSG00000164104","HMGB2"
1040,"ENSG00000268234","FKBP4P6"
1041,"ENSG00000188991","SLC15A5"
1042,"ENSG00000177889","UBE2N"
1043,"ENSG00000253270","AC090541.1"
1044,"ENSG00000227023","OR51A3P"
1045,"ENSG00000222011","FAM185A"
1046,"ENSG00000154678","PDE1C"
1047,"ENSG00000200530","SNORD35B"
1048,"ENSG00000237595","AL161937.2"
1051,"ENSG00000234421","SLC25A5P4"
1052,"ENSG00000227172","AC011290.1"
1053,"ENSG00000201142","RNU1-151P"
1054,"ENSG00000269095","AC010646.1"
1055,"ENSG00000165029","ABCA1"
1056,"ENSG00000254577","AC087276.1"
1057,"ENSG00000239523","MYLK-AS1"
1058,"ENSG00000256073","URB1-AS1"
1059,"ENSG00000223569","USP17L15"
1060,"ENSG00000222760","RNU4-53P"
1061,"ENSG00000224336","FAM197Y1"
1062,"ENSG00000196290","NIF3L1"
1063,"ENSG00000148677","ANKRD1"
1064,"ENSG00000240912","AC092896.1"
1065,"ENSG00000153898","MCOLN2"
1066,"ENSG00000146085","MUT"
1067,"ENSG00000213669","AL137074.1"
1068,"ENSG00000009844","VTA1"
1069,"ENSG00000253926","AC011257.1"
1070,"ENSG00000159263","SIM2"
1071,"ENSG00000248847","AC074087.1"
1073,"ENSG00000236900","TIMM9P1"
1074,"ENSG00000248810","LINC02432"
1075,"ENSG00000276605","AC027250.1"
1076,"ENSG00000279361","AC079331.1"
1077,"ENSG00000121766","ZCCHC17"
1078,"ENSG00000125746","EML2"
1079,"ENSG00000180846","CSNK1G2-AS1"
1080,"ENSG00000229613","LINC01501"
1081,"ENSG00000005421","PON1"
1082,"ENSG00000238075","RPSAP32"
1083,"ENSG00000178623","GPR35"
1084,"ENSG00000116690","PRG4"
1085,"ENSG00000227293","AC118345.1"
1086,"ENSG00000081853","PCDHGA2"
1088,"ENSG00000271222","AC091152.3"
1089,"ENSG00000202119","RNU6-302P"
1090,"ENSG00000104804","TULP2"
1091,"ENSG00000226432","AC010342.1"
1092,"ENSG00000140854","KATNB1"
1093,"ENSG00000170959","DCDC1"
1094,"ENSG00000258545","RHOXF1-AS1"
1095,"ENSG00000262708","AC027455.1"
1096,"ENSG00000223377","AC244098.1"
1097,"ENSG00000234467","SLC25A1P2"
1099,"ENSG00000281490","CICP14"
1100,"ENSG00000272921","AC005832.4"
1101,"ENSG00000163221","S100A12"
1102,"ENSG00000253131","IGHV7-56"
1103,"ENSG00000271322","AL357312.1"
1104,"ENSG00000253583","AC018953.1"
1105,"ENSG00000006377","DLX6"
1107,"ENSG00000256420","OSBPL9P4"
1108,"ENSG00000232751","AL645568.3"
1109,"ENSG00000198105","ZNF248"
1110,"ENSG00000095794","CREM"
1111,"ENSG00000080910","CFHR2"
1112,"ENSG00000242757","AL606462.1"
1113,"ENSG00000231857","MORF4L1P5"
1114,"ENSG00000206997","RNU6-524P"
1115,"ENSG00000243053","RPL31P58"
1116,"ENSG00000249613","LINC02173"
1117,"ENSG00000270850","AL356986.1"
1118,"ENSG00000257730","LSM6P2"
1119,"ENSG00000275029","HMGB1P24"
1120,"ENSG00000023041","ZDHHC6"
1121,"ENSG00000211885","TRAJ4"
1122,"ENSG00000258878","AL355076.3"
1123,"ENSG00000233888","MTCO2P17"
1124,"ENSG00000278725","AC020765.4"
1126,"ENSG00000249141","AL159163.1"
1127,"ENSG00000184271","POU6F1"
1128,"ENSG00000173546","CSPG4"
1129,"ENSG00000233451","AL513128.1"
1130,"ENSG00000268895","A1BG-AS1"
1131,"ENSG00000242747","AC090515.1"
1132,"ENSG00000250066","AC093248.1"
1133,"ENSG00000178372","CALML5"
1134,"ENSG00000231699","AC020550.1"
1135,"ENSG00000206987","U8"
1136,"ENSG00000271704","BNIP3P20"
1138,"ENSG00000215264","RPL10AP3"
1139,"ENSG00000201998","SNORA23"
1140,"ENSG00000147439","BIN3"
1141,"ENSG00000254542","NAV2-AS3"
1142,"ENSG00000176383","B3GNT4"
1143,"ENSG00000229834","AL354676.1"
1145,"ENSG00000123560","PLP1"
1146,"ENSG00000278313","AC100827.5"
1147,"ENSG00000234068","PAGE2"
1148,"ENSG00000271916","AC012467.1"
1149,"ENSG00000260691","ANKRD20A1"
1150,"ENSG00000255032","AC104241.1"
1151,"ENSG00000249042","AC008771.1"
1152,"ENSG00000253549","CA3-AS1"
1153,"ENSG00000125744","RTN2"
1154,"ENSG00000237906","MUPP"
1155,"ENSG00000259660","DNM1P47"
1156,"ENSG00000157315","TMED6"
1157,"ENSG00000015532","XYLT2"
1158,"ENSG00000090382","LYZ"
1159,"ENSG00000280904","SNORD19B"
1160,"ENSG00000265538","MIR4421"
1161,"ENSG00000218643","RPL5P20"
1162,"ENSG00000215381","AL109936.1"
1163,"ENSG00000238026","AC117434.1"
1165,"ENSG00000272269","AL138724.1"
1166,"ENSG00000165732","DDX21"
1167,"ENSG00000232594","AC103563.4"
1168,"ENSG00000103043","VAC14"
1169,"ENSG00000199241","Y_RNA"
1170,"ENSG00000262920","AC129507.4"
1171,"ENSG00000124486","USP9X"
1172,"ENSG00000136874","STX17"
1173,"ENSG00000226270","ZNF736P2Y"
1174,"ENSG00000257510","LINC02402"
1175,"ENSG00000176812","AC112778.1"
1176,"ENSG00000236828","DMD-AS3"
1177,"ENSG00000225513","AL158824.1"
1178,"ENSG00000164105","SAP30"
1180,"ENSG00000206014","OR7E161P"
1181,"ENSG00000143319","ISG20L2"
1182,"ENSG00000264862","RN7SL45P"
1184,"ENSG00000250740","AC109361.2"
1185,"ENSG00000166140","ZFYVE19"
1186,"ENSG00000236495","AL158168.1"
1187,"ENSG00000207981","MIR519D"
1188,"ENSG00000201354","Y_RNA"
1189,"ENSG00000274238","AC097478.2"
1190,"ENSG00000251983","RN7SKP157"
1191,"ENSG00000230994","FGFR3P1"
1192,"ENSG00000264595","AC103808.2"
1193,"ENSG00000253678","AC104964.1"
1194,"ENSG00000226705","SDCBPP1"
1195,"ENSG00000265918","RN7SL543P"
1197,"ENSG00000207323","RNU6-901P"
1198,"ENSG00000165730","STOX1"
1199,"ENSG00000221017","MIR1323"
1200,"ENSG00000175745","NR2F1"
1201,"ENSG00000186017","ZNF566"
1202,"ENSG00000213569","AL390039.1"
1203,"ENSG00000212581","U8"
1204,"ENSG00000221852","KRTAP1-5"
1205,"ENSG00000123562","MORF4L2"
1206,"ENSG00000272419","AC241585.2"
1207,"ENSG00000264653","MIR5194"
1208,"ENSG00000255400","AC124276.2"
1209,"ENSG00000229508","PHKG1P4"
1210,"ENSG00000261122","LINC02167"
1212,"ENSG00000073756","PTGS2"
1213,"ENSG00000074755","ZZEF1"
1214,"ENSG00000226082","AC096915.1"
1215,"ENSG00000230747","AC021188.1"
1216,"ENSG00000201658","RNU6-283P"
1217,"ENSG00000164299","SPZ1"
1218,"ENSG00000256167","ATF4P4"
1219,"ENSG00000279248","AP003400.4"
1220,"ENSG00000250886","AC010368.1"
1221,"ENSG00000137500","CCDC90B"
1222,"ENSG00000255510","OR8A2P"
1223,"ENSG00000159082","SYNJ1"
1224,"ENSG00000248498","ASNSP1"
1225,"ENSG00000245910","SNHG6"
1227,"ENSG00000249462","MLLT10P2"
1228,"ENSG00000267430","AC036176.2"
1230,"ENSG00000159202","UBE2Z"
1231,"ENSG00000277349","AC133919.3"
1232,"ENSG00000232829","GSTO3P"
1233,"ENSG00000233236","LINC02573"
1234,"ENSG00000136861","CDK5RAP2"
1235,"ENSG00000267598","AC011446.2"
1236,"ENSG00000212618","snoMBII-202"
1237,"ENSG00000236324","AL035634.1"
1239,"ENSG00000229343","CDY22P"
1240,"ENSG00000118113","MMP8"
1241,"ENSG00000131849","ZNF132"
1242,"ENSG00000120937","NPPB"
1243,"ENSG00000258121","AC089987.3"
1244,"ENSG00000216710","COX6A1P3"
1245,"ENSG00000266305","MIR4518"
1246,"ENSG00000236358","AL355472.3"
1247,"ENSG00000256508","MRGPRF-AS1"
1248,"ENSG00000179460","EEF1A1P27"
1249,"ENSG00000278517","MIR6865"
1250,"ENSG00000254299","LINC01944"
1251,"ENSG00000188352","FOCAD"
1252,"ENSG00000280081","LINC01667"
1253,"ENSG00000215190","LINC00680"
1254,"ENSG00000225920","RIMKLBP2"
1255,"ENSG00000003147","ICA1"
1256,"ENSG00000266038","MIR4659A"
1257,"ENSG00000260524","CYP3A52P"
1258,"ENSG00000254688","AC013549.2"
1259,"ENSG00000154025","SLC5A10"
1260,"ENSG00000021762","OSBPL5"
1262,"ENSG00000232379","AL390879.1"
1263,"ENSG00000197214","TCEA1P1"
1264,"ENSG00000150750","C11orf53"
1265,"ENSG00000241959","RN7SL76P"
1266,"ENSG00000248714","AC091180.2"
1268,"ENSG00000233718","MYCNOS"
1269,"ENSG00000156076","WIF1"
1270,"ENSG00000235862","AL590648.2"
1271,"ENSG00000160867","FGFR4"
1272,"ENSG00000255176","AP000941.1"
1273,"ENSG00000281780","snoZ196"
1274,"ENSG00000262514","AC020978.7"
1275,"ENSG00000261268","AC112236.1"
1276,"ENSG00000254676","AP000873.4"
1277,"ENSG00000134987","WDR36"
1278,"ENSG00000121060","TRIM25"
1279,"ENSG00000280269","AP000577.1"
1281,"ENSG00000237833","AL391380.1"
1282,"ENSG00000197233","OR1J2"
1283,"ENSG00000229269","AL451048.1"
1285,"ENSG00000233880","AL161722.2"
1286,"ENSG00000172197","MBOAT1"
1287,"ENSG00000130545","CRB3"
1288,"ENSG00000235280","MCF2L-AS1"
1289,"ENSG00000261573","AL157402.2"
1290,"ENSG00000255231","MRPS36P4"
1291,"ENSG00000258673","LINC01397"
1292,"ENSG00000132953","XPO4"
1293,"ENSG00000223720","AL109659.1"
1294,"ENSG00000100012","SEC14L3"
1295,"ENSG00000253286","AC090193.1"
1296,"ENSG00000112697","TMEM30A"
1297,"ENSG00000224978","BX682237.1"
1298,"ENSG00000273249","BX649632.1"
1299,"ENSG00000231566","AC234772.2"
1300,"ENSG00000230799","AC007279.1"
1301,"ENSG00000223730","Z83838.1"
1302,"ENSG00000273870","AL138721.1"
1303,"ENSG00000223198","RNU2-22P"
1304,"ENSG00000134463","ECHDC3"
1305,"ENSG00000226263","ISM1-AS1"
1306,"ENSG00000225328","LINC01594"
1307,"ENSG00000261048","AC012414.6"
1308,"ENSG00000255238","RFPL4AP1"
1309,"ENSG00000214485","RPL7P1"
1310,"ENSG00000222051","RNU6-1165P"
1311,"ENSG00000015285","WAS"
1312,"ENSG00000200235","SNORA27"
1313,"ENSG00000116663","FBXO6"
1314,"ENSG00000228108","AC092839.1"
1315,"ENSG00000138658","ZGRF1"
1316,"ENSG00000251286","AC097522.1"
1317,"ENSG00000274642","AC244669.2"
1318,"ENSG00000189376","C8orf76"
1319,"ENSG00000224236","MRRFP1"
1320,"ENSG00000255218","OR5BC1P"
1321,"ENSG00000204580","DDR1"
1322,"ENSG00000242012","AC084211.1"
1323,"ENSG00000273806","AL137847.3"
1324,"ENSG00000273520","SPDYE8P"
1325,"ENSG00000262561","AC136932.1"
1326,"ENSG00000235920","AC073109.1"
1327,"ENSG00000277942","MIR8075"
1328,"ENSG00000212154","RNA5SP377"
1329,"ENSG00000241067","RPL17P40"
1330,"ENSG00000252357","Y_RNA"
1331,"ENSG00000242600","MBL1P"
1332,"ENSG00000239481","RPS3AP41"
1333,"ENSG00000234202","AC104332.2"
1334,"ENSG00000260848","AC092114.1"
1335,"ENSG00000248724","NPHP3-AS1"
1337,"ENSG00000219867","AL590635.1"
1338,"ENSG00000229716","RPL23AP19"
1339,"ENSG00000113361","CDH6"
1340,"ENSG00000277904","MIR7850"
1341,"ENSG00000272654","AL358472.2"
1342,"ENSG00000066336","SPI1"
1343,"ENSG00000232457","SLC16A6P1"
1344,"ENSG00000249338","HMGB1P47"
1345,"ENSG00000182405","PGBD4"
1346,"ENSG00000254988","AP002498.1"
1348,"ENSG00000197782","ZNF780A"
1349,"ENSG00000218180","SLC25A5P7"
1350,"ENSG00000200389","RNU6-509P"
1351,"ENSG00000234770","GULOP"
1352,"ENSG00000179774","ATOH7"
1353,"ENSG00000230010","AL049646.1"
1354,"ENSG00000184741","OR5AQ1P"
1355,"ENSG00000228089","PNKDP1"
1356,"ENSG00000212535","RNU6-808P"
1357,"ENSG00000266184","AC018371.2"
1359,"ENSG00000233516","AL445644.1"
1360,"ENSG00000218472","AL590004.2"
1361,"ENSG00000236740","AL033384.1"
1362,"ENSG00000243721","RPL23AP63"
1363,"ENSG00000233003","CICP26"
1364,"ENSG00000220773","RPSAP44"
1365,"ENSG00000186951","PPARA"
1366,"ENSG00000101425","BPI"
1367,"ENSG00000269419","AC008737.2"
1368,"ENSG00000239923","RN7SL864P"
1369,"ENSG00000204947","ZNF425"
1370,"ENSG00000259377","AC026770.1"
1371,"ENSG00000262899","AC004232.2"
1372,"ENSG00000254314","AC021915.2"
1373,"ENSG00000263909","MIR5000"
1374,"ENSG00000170100","ZNF778"
1375,"ENSG00000121335","PRB2"
1376,"ENSG00000233531","DEFA10P"
1377,"ENSG00000273964","Y_RNA"
1378,"ENSG00000251219","LINC01217"
1379,"ENSG00000253747","IGHVII-62-1"
1380,"ENSG00000257343","AC055716.1"
1381,"ENSG00000249337","SNX18P25"
1383,"ENSG00000121064","SCPEP1"
1384,"ENSG00000211798","TRAV18"
1385,"ENSG00000281386","AP003500.1"
1386,"ENSG00000163069","SGCB"
1387,"ENSG00000145321","GC"
1388,"ENSG00000166819","PLIN1"
1389,"ENSG00000179097","HTR1F"
1390,"ENSG00000238269","PAGE2B"
1391,"ENSG00000275167","MIR6815"
1392,"ENSG00000222416","RNA5SP274"
1393,"ENSG00000253314","LINC00293"
1394,"ENSG00000143756","FBXO28"
1395,"ENSG00000167004","PDIA3"
1396,"ENSG00000267232","AC012615.5"
1397,"ENSG00000197498","RPF2"
1398,"ENSG00000257360","AC123567.1"
1399,"ENSG00000204031","LCN1P2"
1400,"ENSG00000157500","APPL1"
1401,"ENSG00000231781","AC079896.1"
1402,"ENSG00000268985","AC020908.2"
1403,"ENSG00000270133","AC025766.1"
1404,"ENSG00000151461","UPF2"
1405,"ENSG00000258623","AL121820.1"
1406,"ENSG00000224791","KRT18P39"
1407,"ENSG00000123572","NRK"
1408,"ENSG00000225258","AC009478.1"
1409,"ENSG00000241717","VWFP1"
1410,"ENSG00000205636","LINC00583"
1411,"ENSG00000249474","AC020651.1"
1412,"ENSG00000124107","SLPI"
1413,"ENSG00000251456","AC113398.2"
1414,"ENSG00000270123","VTRNA2-1"
1415,"ENSG00000241334","RPL35AP33"
1416,"ENSG00000279152","AC129492.7"
1417,"ENSG00000248126","AC091849.1"
1418,"ENSG00000259137","AL109766.1"
1419,"ENSG00000259367","AC087286.2"
1420,"ENSG00000234765","ELL2P3"
1421,"ENSG00000237400","AC006960.2"
1422,"ENSG00000142856","ITGB3BP"
1423,"ENSG00000240477","AC022494.1"
1424,"ENSG00000242461","RPS15AP32"
1425,"ENSG00000253203","GUSBP3"
1426,"ENSG00000198113","TOR4A"
1427,"ENSG00000240199","RN7SL520P"
1428,"ENSG00000125686","MED1"
1429,"ENSG00000207171","SNORA51"
1430,"ENSG00000261470","AC009039.1"
1431,"ENSG00000256777","PDCL3P7"
1432,"ENSG00000263609","LINC02002"
1433,"ENSG00000147571","CRH"
1434,"ENSG00000254890","AP003049.1"
1435,"ENSG00000161594","KLHL10"
1436,"ENSG00000269504","AC003973.2"
1437,"ENSG00000258227","CLEC5A"
1438,"ENSG00000227685","LINC02088"
1439,"ENSG00000261446","LINC00559"
1440,"ENSG00000280114","AL021920.2"
1441,"ENSG00000244462","RBM12"
1442,"ENSG00000150593","PDCD4"
1443,"ENSG00000231827","AL513523.2"
1444,"ENSG00000086619","ERO1B"
1445,"ENSG00000211593","IGKJ5"
1446,"ENSG00000281181","FP236383.3"
1447,"ENSG00000261683","LINC00838"
1448,"ENSG00000184898","RBM43"
1449,"ENSG00000234406","AC004129.2"
1450,"ENSG00000256399","AC079866.1"
1451,"ENSG00000245857","GS1-24F4.2"
1452,"ENSG00000172324","OR5A2"
